contest_id,index,name,rating,tags,solved_count
1252,C,Even Path,1600.0,"data structures, implementation",3989
1252,B,Cleaning Robots,2300.0,"dp, trees",588
1252,A,Copying Homework,1000.0,,6002
1251,F,Red-White Fence,2500.0,"combinatorics, fft",980
1251,E2,Voting (Hard Version),2400.0,"binary search, data structures, greedy",2955
1251,E1,Voting (Easy Version),2300.0,"data structures, dp, greedy",2589
1251,D,Salary Changing,1900.0,"binary search, greedy, sortings",6473
1251,C,Minimize The Integer,1600.0,"greedy, two pointers",14372
1251,B,Binary Palindromes,1400.0,"greedy, strings",11633
1251,A,Broken Keyboard,1000.0,"brute force, strings, two pointers",21594
1250,N,Wires,2000.0,"dfs and similar, graphs, greedy",1766
1250,M,SmartGarden,2500.0,"constructive algorithms, divide and conquer",393
1250,L,Divide The Students,1500.0,"binary search, greedy, math",4690
1250,K,Projectors,3100.0,"flows, graphs",320
1250,J,The Parade,1800.0,"binary search, greedy",3245
1250,I,Show Must Go On,3100.0,"binary search, brute force, greedy, shortest paths",176
1250,H,Happy Birthday,1500.0,math,4301
1250,G,Discarding Game,2300.0,"dp, greedy, two pointers",778
1250,F,Data Center,800.0,"brute force, implementation",8391
1250,E,The Coronation,2300.0,"graphs, implementation",913
1250,D,Conference Problem,3000.0,dp,216
1250,C,Trip to Saint Petersburg,2100.0,data structures,1447
1250,B,The Feast and the Bus,1800.0,"brute force, constructive algorithms, greedy, math",2799
1250,A,Berstagram,1400.0,implementation,4421
1249,F,Maximum Weight Subset,2200.0,"dp, trees",2752
1249,E,By Elevator or Stairs?,1700.0,"dp, shortest paths",11025
1249,D2,Too Many Segments (hard version),1800.0,"data structures, greedy, sortings",5782
1249,D1,Too Many Segments (easy version),1800.0,greedy,5512
1249,C2,Good Numbers (hard version),1500.0,"binary search, greedy, math, meet-in-the-middle",13545
1249,C1,Good Numbers (easy version),1300.0,"brute force, greedy, implementation",16569
1249,B2,Books Exchange (hard version),1300.0,"dfs and similar, dsu, math",18409
1249,B1,Books Exchange (easy version),1000.0,"dsu, math",22301
1249,A,Yet Another Dividing into Teams,800.0,math,23721
1248,D1,The World Is Just a Programming Task (Easy Version),2000.0,"brute force, dp, greedy, implementation",2523
1248,B,Grow The Tree,900.0,"greedy, math, sortings",18034
1248,A,Integer Points,1000.0,"geometry, math",15115
1246,F,Cursor Distance,3500.0,,206
1245,F,Daniel and Spring Cleaning,2300.0,"bitmasks, brute force, combinatorics, dp",2268
1245,E,Hyakugoku and Ladders,2300.0,"dp, probabilities, shortest paths",1364
1245,D,Shichikuji and Power Grid,1900.0,"dsu, graphs, greedy, shortest paths, trees",9655
1245,C,Constanze's Machine,1400.0,dp,19912
1245,B,Restricted RPS,1200.0,"constructive algorithms, dp, greedy",14540
1245,A,Good ol' Numbers Coloring,1000.0,"math, number theory",14910
1244,G,Running in Pairs,2400.0,"constructive algorithms, greedy, math",1536
1244,F,Chips,2300.0,"constructive algorithms, implementation",1634
1244,E,Minimizing Difference,2000.0,"binary search, constructive algorithms, greedy, sortings, ternary search, two pointers",6428
1244,D,Paint the Tree,1800.0,"brute force, constructive algorithms, dp, graphs, implementation, trees",8307
1244,C,The Football Season,2000.0,"brute force, math, number theory",8304
1244,B,Rooms and Staircases,1000.0,"brute force, implementation",17570
1244,A,Pens and Pencils,800.0,math,20082
1243,B2,Character Swap (Hard Version),1600.0,strings,7309
1243,B1,Character Swap (Easy Version),1000.0,strings,15365
1243,A,Maximum Square,800.0,implementation,16392
1242,E,Planar Perimeter,3200.0,"constructive algorithms, graphs",155
1242,D,Number Discovery,3400.0,math,234
1242,C,Sum Balance,2400.0,"bitmasks, dfs and similar, dp, graphs",1950
1242,B,0-1 MST,1900.0,"dfs and similar, dsu, graphs, sortings",9284
1242,A,Tile Painting,1500.0,"constructive algorithms, math, number theory",13271
1240,F,Football,3100.0,graphs,327
1239,F,"Swiper, no swiping!",3400.0,"graphs, implementation",316
1239,E,Turtle,3100.0,"dp, implementation",1166
1239,D,Catowice City,2400.0,"2-sat, dfs and similar, graph matchings, graphs",2605
1239,C,Queue in the Train,2300.0,"data structures, greedy, implementation",1810
1239,B,The World Is Just a Programming Task (Hard Version),2500.0,implementation,1121
1239,A,Ivan the Fool and the Probability Theory,1700.0,"combinatorics, dp, math",7793
1238,G,Adilbek and the Watering System,2700.0,"data structures, greedy, sortings",493
1238,F,The Maximum Subtree,2200.0,"dfs and similar, dp, graphs, trees",2063
1238,E,Keyboard Purchase,2200.0,"bitmasks, dp",3477
1238,D,AB-string,1900.0,"binary search, combinatorics, dp, strings",6447
1238,C,Standard Free2play,1600.0,"dp, greedy, math",7857
1238,B,Kill `Em All,1300.0,"greedy, sortings",15714
1238,A,Prime Subtraction,900.0,"math, number theory",28140
1237,H,Balanced Reversals,3300.0,constructive algorithms,437
1237,G,Balanced Distribution,3500.0,"data structures, dp, greedy",166
1237,F,Balanced Domino Placements,2600.0,"combinatorics, dp",1095
1237,E,Balanced Binary Search Trees,2400.0,"dp, math",1521
1237,D,Balanced Playlist,2000.0,"binary search, data structures, implementation",4786
1237,C2,Balanced Removals (Harder),1900.0,"binary search, constructive algorithms, divide and conquer, greedy, implementation, sortings",4536
1237,C1,Balanced Removals (Easier),1700.0,"constructive algorithms, geometry, greedy",6303
1237,B,Balanced Tunnel,1300.0,"data structures, sortings, two pointers",22897
1237,A,Balanced Rating Changes,1000.0,"implementation, math",22150
1236,F,Alice and the Cactus,3000.0,"dfs and similar, graphs, math, probabilities",213
1236,E,Alice and the Unfair Game,2500.0,"binary search, data structures, dp, dsu",735
1236,D,Alice and the Doll,2300.0,"brute force, data structures, greedy, implementation",1738
1236,C,Labs,1300.0,"constructive algorithms, greedy, implementation",10557
1236,B,Alice and the List of Presents,1500.0,"combinatorics, math",12061
1236,A,Stones,800.0,"brute force, greedy, math",17257
1234,F,Yet Another Substring Reverse,2200.0,"bitmasks, dp",2974
1234,E,Special Permutations,2000.0,math,2981
1234,D,Distinct Characters Queries,1600.0,data structures,18668
1234,C,Pipes,1500.0,"dp, implementation",13493
1234,B2,Social Network (hard version),1300.0,"data structures, implementation",18452
1234,B1,Social Network (easy version),1000.0,implementation,19781
1234,A,Equalize Prices Again,800.0,math,29579
1231,E,Middle-Out,2200.0,"constructive algorithms, greedy, strings",933
1231,C,Increasing Matrix,1100.0,greedy,4386
1230,B,Ania and Minimizing,1000.0,"greedy, implementation",19643
1230,A,Dawid and Bags of Candies,800.0,"brute force, implementation",22932
1228,F,One Node is Gone,2500.0,"constructive algorithms, implementation, trees",479
1228,E,Another Filling the Grid,2300.0,"combinatorics, dp, math",3463
1228,D,Complete Tripartite,1900.0,"brute force, constructive algorithms, graphs, hashing, implementation",5439
1228,C,Primes and Multiplication,1700.0,"math, number theory",9642
1228,B,Filling the Grid,1400.0,"implementation, math",11894
1228,A,Distinct Digits,800.0,"brute force, implementation",23308
1227,G,Not Same,2600.0,constructive algorithms,1189
1227,F2,Wrong Answer on test 233 (Hard Version),2400.0,"combinatorics, math",1933
1227,F1,Wrong Answer on test 233 (Easy Version),2200.0,dp,2063
1227,E,Arson In Berland Forest,2200.0,"binary search, graphs, shortest paths",1642
1227,D2,Optimal Subsequences (Hard Version),1800.0,"data structures, greedy",4733
1227,D1,Optimal Subsequences (Easy Version),1600.0,"data structures, greedy",6833
1227,C,Messy,1700.0,constructive algorithms,5791
1227,B,Box,1200.0,constructive algorithms,10438
1227,A,Math Problem,1100.0,math,10279
1225,G,To Make 1,3100.0,"bitmasks, constructive algorithms, dp, greedy, number theory",661
1225,F,Tree Factory,2500.0,"constructive algorithms, greedy, trees",993
1225,E,Rock Is Push,2200.0,"binary search, dp",2090
1225,D,Power Products,1800.0,"hashing, math, number theory",10193
1225,C,p-binary,1600.0,"bitmasks, brute force, math",9796
1225,B2,TV Subscriptions (Hard Version),1300.0,"implementation, two pointers",12208
1225,B1,TV Subscriptions (Easy Version),1000.0,implementation,12522
1225,A,Forgetting Things,900.0,math,16640
1223,G,Wooden Raft,3200.0,"binary search, math, number theory",276
1223,F,Stack Exterminable Arrays,2600.0,"data structures, divide and conquer, dp, hashing",2269
1223,E,Paint the Tree,2100.0,"dp, sortings, trees",2897
1223,D,Sequence Sorting,2000.0,"dp, greedy, two pointers",4468
1223,C,Save the Nature,1600.0,"binary search, greedy",9794
1223,B,Strings Equalization,1000.0,strings,15903
1223,A,CME,800.0,math,22296
1221,G,Graph And Numbers,2900.0,"bitmasks, brute force, combinatorics, dp, meet-in-the-middle",878
1221,F,Choose a Square,2400.0,"binary search, data structures, sortings",1238
1221,E,Game With String,2500.0,games,1171
1221,D,Make The Fence Great Again,1800.0,dp,10209
1221,C,Perfect Team,1200.0,"binary search, math",24713
1221,B,Knights,1100.0,"constructive algorithms, greedy",12531
1221,A,2048 Game,1000.0,"brute force, greedy, math",18185
1220,G,Geolocation,3400.0,geometry,74
1220,F,Gardener Alex,2700.0,"binary search, data structures",851
1220,E,Tourism,2200.0,"dfs and similar, dp, dsu, graphs, greedy, trees",3007
1220,D,Alex and Julian,1900.0,"bitmasks, math, number theory",4143
1220,C,Substring Game in the Lesson,1300.0,"games, greedy, strings",10819
1220,B,Multiplication Table,1300.0,"math, number theory",12146
1220,A,Cards,800.0,"implementation, sortings, strings",32840
1219,G,Harvester,2000.0,implementation,823
1219,C,Periodic integer number,1700.0,"implementation, strings",2481
1218,I,The Light Square,2100.0,"2-sat, dfs and similar, greedy",745
1218,H,Function Composition,2900.0,dfs and similar,157
1218,G,Alpha planetary system,3000.0,"constructive algorithms, graphs, shortest paths",163
1218,F,Workout plan,1500.0,"data structures, greedy",3197
1218,E,Product Tuples,2500.0,"divide and conquer, fft",475
1218,D,Xor Spanning Tree,2400.0,"divide and conquer, fft, graphs",605
1218,C,Jumping Transformers,2600.0,dp,219
1218,B,Guarding warehouses,3000.0,"data structures, geometry",95
1218,A,BubbleReactor,2800.0,"dp, graphs",180
1217,F,Forced Online Queries Problem,2600.0,"data structures, divide and conquer, dsu, graphs, trees",724
1217,E,Sum Queries?,2300.0,"data structures, greedy, implementation, math",2063
1217,D,Coloring Edges,2100.0,"constructive algorithms, dfs and similar, graphs",5968
1217,C,The Number Of Good Substrings,1700.0,"binary search, bitmasks, brute force",7860
1217,B,Zmei Gorynich,1600.0,"greedy, math",11859
1217,A,Creating a Character,1300.0,"binary search, math",15828
1216,F,Wi-Fi,2100.0,"data structures, dp, greedy",3109
1216,E2,Numerical Sequence (hard version),2200.0,"binary search, math",1657
1216,E1,Numerical Sequence (easy version),1900.0,"binary search, brute force, math",3737
1216,D,Swords,1300.0,math,12240
1216,C,White Sheet,1700.0,"geometry, math",10382
1216,B,Shooting,900.0,"greedy, implementation, sortings",19743
1216,A,Prefixes,800.0,strings,19558
1215,F,Radio Stations,2700.0,2-sat,1192
1215,E,Marbles,2200.0,"bitmasks, dp",3462
1215,D,Ticket Game,1700.0,"games, greedy, math",6572
1215,C,Swap Letters,1500.0,"constructive algorithms, greedy",11958
1215,B,The Number of Products,1400.0,"combinatorics, dp, implementation",18475
1215,A,Yellow Cards,1000.0,"greedy, implementation, math",12190
1214,H,Tiles Placement,2800.0,"constructive algorithms, dfs and similar, trees",461
1214,G,Feeling Good,3200.0,"bitmasks, data structures",330
1214,F,Employment,2700.0,"greedy, sortings",502
1214,E,Petya and Construction Set,2000.0,"constructive algorithms, graphs, math, sortings, trees",2866
1214,D,Treasure Island,1900.0,"dfs and similar, dp, flows, hashing",7171
1214,C,Bad Sequence,1200.0,"data structures, greedy",14208
1214,B,Badges,1100.0,"brute force, math",11492
1214,A,Optimal Currency Exchange,1400.0,"brute force, math",9493
1213,G,Path Queries,1800.0,"divide and conquer, dsu, graphs, sortings, trees",9570
1213,F,Unstable String Sort,2100.0,"data structures, dfs and similar, dsu, graphs, greedy, implementation, strings",3029
1213,E,Two Small Strings,1900.0,"brute force, constructive algorithms",5471
1213,D2,Equalizing by Division (hard version),1600.0,"brute force, math, sortings",12218
1213,D1,Equalizing by Division (easy version),1500.0,"brute force, implementation",12094
1213,C,Book Reading,1200.0,math,19639
1213,B,Bad Prices,1100.0,"data structures, implementation",31645
1213,A,Chips Moving,900.0,math,25621
1211,I,Unusual Graph,3000.0,"*special, graphs",52
1211,H,Road Repair in Treeland,3100.0,"*special, binary search, dp, trees",57
1211,G,King's Path,2500.0,"*special, math, trees",84
1211,F,kotlinkotlinkotlinkotlin...,2300.0,"*special, graphs, implementation, strings",149
1211,E,Double Permutation Inc.,2000.0,"*special, binary search, greedy",216
1211,D,Teams,2000.0,"*special, binary search, greedy, math",252
1211,C,Ice Cream,1700.0,"*special, greedy, sortings",568
1211,B,Traveling Around the Golden Ring of Berland,1500.0,"*special, implementation",800
1211,A,Three Problems,1000.0,"*special, implementation",1585
1210,G,Mateusz and Escape Room,3500.0,dp,306
1210,F2,Marek and Matching (hard version),3200.0,"brute force, probabilities",431
1210,F1,Marek and Matching (easy version),3100.0,"brute force, probabilities",352
1210,E,Wojtek and Card Tricks,2700.0,math,440
1210,D,Konrad and Company Evaluation,2400.0,graphs,1626
1210,C,Kamil and Making a Stream,2000.0,"math, number theory, trees",3600
1210,B,Marcin and Training Camp,1700.0,"brute force, greedy",6043
1210,A,Anadi and Domino,1700.0,"brute force, graphs",5544
1209,H,Moving Walkways,3300.0,"data structures, greedy, math",231
1209,G2,Into Blocks (hard version),3200.0,data structures,530
1209,G1,Into Blocks (easy version),2000.0,"data structures, dsu, greedy, implementation, two pointers",3968
1209,F,Koala and Notebook,2600.0,"data structures, dfs and similar, graphs, shortest paths, strings, trees",1365
1209,E2,Rotate Columns (hard version),2500.0,"bitmasks, dp, greedy, sortings",2302
1209,E1,Rotate Columns (easy version),2000.0,"bitmasks, brute force, dp, greedy, sortings",3252
1209,D,Cow and Snacks,1700.0,"dfs and similar, dsu, graphs",10762
1209,C,Paint the Digits,1500.0,"constructive algorithms, greedy, implementation",7864
1209,B,Koala and Lights,1300.0,"implementation, math, number theory",8517
1209,A,Paint the Numbers,800.0,"greedy, implementation, math",12846
1208,H,Red Blue Tree,3500.0,"data structures, implementation, trees",189
1208,G,Polygons,2800.0,"greedy, math, number theory",928
1208,F,Bits And Pieces,2600.0,"bitmasks, dfs and similar, dp, greedy",3310
1208,E,Let Them Slide,2200.0,"data structures, implementation",2184
1208,D,Restore Permutation,1900.0,"binary search, data structures, greedy, implementation",5467
1208,C,Magic Grid,1800.0,constructive algorithms,6368
1208,B,Uniqueness,1500.0,"binary search, brute force, implementation, two pointers",11676
1208,A,XORinacci,900.0,math,18062
1207,G,Indie Album,2700.0,"data structures, dfs and similar, hashing, string suffix structures, strings, trees",1232
1207,F,Remainder Problem,2100.0,"brute force, data structures, implementation",6822
1207,E,XOR Guessing,1900.0,"bitmasks, interactive, math",6661
1207,D,Number Of Permutations,1800.0,combinatorics,6714
1207,C,Gas Pipeline,1500.0,"dp, greedy",10454
1207,B,Square Filling,1200.0,"constructive algorithms, greedy, implementation",13767
1207,A,There Are Two Types Of Burgers,800.0,"brute force, greedy, implementation, math",23400
1206,B,Make Product Equal One,900.0,"dp, implementation",29537
1206,A,Choose Two Numbers,800.0,"math, sortings",26074
1205,F,Beauty of a Permutation,3400.0,"constructive algorithms, math",140
